AGE,PAY_6,BILL_AMT1,PAY_AMT2,PAY_AMT1,ID,PAY_5,BILL_AMT5,PAY_0,PAY_2,MARRIAGE,PAY_AMT6,PAY_3,PAY_4,BILL_AMT6,EDUCATION,PAY_AMT5,BILL_AMT3,PAY_AMT4,BILL_AMT4,BILL_AMT2,LIMIT_BAL,PAY_AMT3,SEX,target
49,-1,20650.0,0.0,0.0,4823,0,5533.0,0,0,1,2000.0,-2,-1,65607.0,2,65607.0,0.0,1000.0,4533.0,0.0,280000.0,4533.0,2,0
31,0,160292.0,4002.0,6036.0,4825,0,75423.0,0,0,1,1002.0,0,0,22919.0,1,1002.0,113723.0,3002.0,109447.0,119080.0,200000.0,4005.0,1,0
36,0,94586.0,3027.0,3519.0,4831,0,80086.0,0,0,2,3100.0,0,0,81759.0,2,3000.0,87696.0,3000.0,80284.0,92692.0,140000.0,2905.0,1,0
26,0,22492.0,1300.0,1534.0,4835,0,81988.0,0,0,2,4000.0,-2,-1,83665.0,3,3200.0,-718.0,81899.0,1282.0,-2018.0,120000.0,2000.0,2,0
48,0,224662.0,7147.0,10160.0,4837,0,35353.0,0,0,1,10000.0,0,0,24481.0,2,3020.0,163926.0,1581.0,97524.0,216134.0,290000.0,5041.0,1,0
37,0,30411.0,0.0,1500.0,4841,0,29215.0,3,2,1,869.0,2,0,28963.0,3,1129.0,30308.0,1046.0,28902.0,31130.0,50000.0,1016.0,1,1
33,0,57171.0,2300.0,2100.0,4845,0,50652.0,0,0,2,2000.0,0,0,51267.0,1,2000.0,57074.0,2000.0,50670.0,56150.0,230000.0,2000.0,1,0
54,2,49271.0,1000.0,1000.0,4848,0,16613.0,1,2,1,1552.0,2,0,16197.0,3,0.0,25142.0,1366.0,15498.0,24982.0,50000.0,1000.0,1,0
42,0,65917.0,3000.0,4000.0,4849,0,67182.0,0,0,1,2500.0,0,0,66132.0,2,2500.0,66292.0,3000.0,67793.0,67673.0,100000.0,2500.0,2,0
23,0,28831.0,1050.0,0.0,4853,0,7568.0,1,2,2,6729.0,0,0,7568.0,3,0.0,24215.0,1568.0,6000.0,28024.0,60000.0,0.0,2,1
41,2,87705.0,2500.0,4800.0,4861,2,93852.0,2,2,1,3400.0,2,2,95734.0,2,3400.0,90687.0,3400.0,91888.0,90376.0,210000.0,3900.0,1,1
27,0,43757.0,2000.0,2000.0,4862,0,29823.0,0,0,1,1100.0,0,0,28916.0,2,1500.0,30710.0,1500.0,28914.0,29772.0,60000.0,1500.0,2,0
42,0,48237.0,2005.0,2200.0,4872,0,47805.0,0,0,1,2000.0,0,0,45626.0,2,2000.0,49432.0,2000.0,49043.0,48594.0,80000.0,2000.0,1,0
52,0,815.0,815.0,815.0,4875,0,58095.0,-1,-1,3,2000.0,-1,-1,37684.0,2,1500.0,815.0,58000.0,910.0,815.0,210000.0,910.0,2,0
37,-1,6734.0,4500.0,1990.0,4880,-1,3966.0,-1,-1,2,879.0,-1,-1,3410.0,1,3410.0,4500.0,3966.0,4640.0,1990.0,80000.0,4640.0,2,1
43,0,93163.0,3023.0,4409.0,4881,0,71403.0,0,0,2,2500.0,0,0,69948.0,1,2801.0,90901.0,2700.0,69927.0,96024.0,250000.0,2600.0,2,0
29,2,43205.0,0.0,4000.0,4883,2,50774.0,2,2,2,3000.0,2,2,49514.0,2,0.0,45468.0,3000.0,48703.0,46516.0,50000.0,4000.0,1,1
32,2,120800.0,3000.0,6000.0,4884,0,131543.0,2,2,2,5000.0,2,0,134319.0,1,5100.0,122881.0,9800.0,123954.0,123379.0,150000.0,4600.0,2,1
30,2,17526.0,0.0,3000.0,4885,2,22612.0,0,0,2,1000.0,2,2,22101.0,2,0.0,19612.0,942.0,22170.0,20235.0,70000.0,2900.0,1,1
29,-1,249.0,0.0,0.0,4886,-1,1558.0,-1,-1,2,0.0,-2,-1,225.0,1,225.0,0.0,1558.0,12877.0,0.0,150000.0,12877.0,1,0
31,-2,1483.0,2643.0,9386.0,4887,-2,-1763.0,-1,-1,2,19818.0,-1,-1,-4303.0,1,12975.0,2635.0,1536.0,-227.0,9386.0,360000.0,227.0,2,0
29,0,51864.0,1680.0,2098.0,4888,0,87349.0,0,0,2,2000.0,0,0,55700.0,2,4833.0,53759.0,5000.0,56397.0,53135.0,90000.0,20000.0,1,0
28,2,110819.0,9600.0,0.0,4894,2,118353.0,3,2,2,3900.0,2,2,116298.0,2,0.0,113902.0,4800.0,115543.0,107629.0,160000.0,5000.0,2,1
42,2,98262.0,5000.0,5003.0,4897,0,84449.0,0,0,2,5000.0,0,0,75445.0,1,0.0,89672.0,9000.0,83663.0,94122.0,390000.0,3200.0,2,0
29,0,25633.0,1289.0,2000.0,4899,0,28396.0,0,0,2,1000.0,0,0,28611.0,1,2000.0,26439.0,4000.0,25932.0,26897.0,360000.0,1000.0,2,1
27,0,186895.0,6000.0,0.0,4903,0,117515.0,2,2,1,2771.0,0,0,109499.0,2,3400.0,125879.0,3700.0,119283.0,167768.0,180000.0,3663.0,2,1
23,-2,-29.0,10294.0,9910.0,4909,-2,18488.0,-2,-2,2,7752.0,-2,-2,10263.0,2,11294.0,10188.0,18546.0,2277.0,9881.0,50000.0,2284.0,1,0
34,-1,493.0,823.0,240.0,4911,-1,240.0,2,-1,2,223.0,-1,0,998.0,1,998.0,823.0,240.0,683.0,240.0,60000.0,0.0,2,0
45,0,8558.0,1178.0,1471.0,4916,2,11033.0,0,0,1,600.0,0,0,11402.0,2,553.0,10593.0,0.0,11358.0,9886.0,50000.0,943.0,1,0
26,0,27376.0,3608.0,1500.0,4921,0,25707.0,0,0,2,2200.0,0,2,25797.0,2,1100.0,27788.0,1000.0,25484.0,27639.0,30000.0,0.0,2,0
31,-1,0.0,0.0,3405.0,4927,-1,962.0,1,-1,2,9.0,2,2,3481.0,1,3481.0,2973.0,962.0,0.0,3405.0,280000.0,0.0,1,0
53,-1,390.0,390.0,390.0,4928,-1,390.0,-1,-1,2,390.0,-1,-1,390.0,2,390.0,390.0,390.0,390.0,390.0,210000.0,390.0,2,1
28,0,73233.0,3400.0,3400.0,4931,0,79187.0,0,0,2,0.0,0,0,79696.0,2,6000.0,76408.0,3045.0,77435.0,74853.0,80000.0,2900.0,1,0
22,0,26505.0,1710.0,0.0,4935,0,25654.0,2,2,1,1000.0,0,0,26177.0,1,1100.0,26762.0,1100.0,24956.0,25799.0,30000.0,1000.0,2,0
46,-2,24794.0,1500.0,2000.0,4939,0,0.0,0,0,2,0.0,0,0,0.0,2,0.0,24117.0,0.0,23917.0,25017.0,30000.0,0.0,1,0
26,0,92083.0,4000.0,4000.0,4940,0,96524.0,0,0,2,23500.0,0,0,100765.0,2,6000.0,90533.0,5000.0,93027.0,88001.0,210000.0,4000.0,1,0
25,0,22935.0,1414.0,1398.0,4944,0,26357.0,0,0,2,1155.0,0,0,26768.0,2,1000.0,24979.0,1104.0,25665.0,23963.0,70000.0,1100.0,2,0
37,0,147891.0,4957.0,5004.0,4947,0,146446.0,0,0,1,3500.0,0,0,149658.0,2,4837.0,148152.0,4201.0,150781.0,149402.0,150000.0,4208.0,1,1
59,0,175795.0,4976.0,5300.0,4948,0,62967.0,0,0,1,3000.0,0,0,49259.0,1,2023.0,139704.0,3074.0,100178.0,160687.0,420000.0,4899.0,1,0
24,-2,299.0,0.0,0.0,4949,-2,2284.0,-2,-2,2,1695.0,-2,-2,490.0,1,491.0,-1.0,2290.0,494.0,-1.0,20000.0,495.0,1,0
51,0,195038.0,5573.0,7509.0,4951,0,129222.0,0,0,2,2856.0,0,0,122229.0,1,5142.0,180389.0,4239.0,137030.0,189067.0,170000.0,4309.0,1,0
35,0,24122.0,1481.0,1300.0,4952,0,19914.0,1,2,1,100.0,0,0,7476.0,3,233.0,22422.0,2019.0,20794.0,23089.0,20000.0,503.0,1,0
35,-1,842.0,0.0,2873.0,4955,-1,797.0,-1,-1,2,18309.0,-1,-1,1211.0,1,1214.0,-22.0,799.0,7569.0,2865.0,340000.0,7591.0,1,0
33,0,8814.0,5546.0,151650.0,4957,0,149291.0,-1,-1,2,4184.0,0,0,151357.0,1,6007.0,153190.0,5507.0,147589.0,151643.0,280000.0,6007.0,1,1
44,0,40352.0,1535.0,1523.0,4965,0,45716.0,-1,0,1,2000.0,0,0,46629.0,3,1494.0,42397.0,3000.0,43243.0,41385.0,380000.0,1381.0,1,0
22,-2,7418.0,780.0,1000.0,4966,0,0.0,0,0,2,0.0,-1,0,0.0,2,0.0,780.0,600.0,780.0,8080.0,10000.0,0.0,2,0
45,0,45982.0,1500.0,1421.0,4967,0,18028.0,0,0,1,2000.0,0,0,17744.0,3,626.0,18059.0,672.0,18020.0,41372.0,50000.0,629.0,1,0
25,0,8540.0,2000.0,1479.0,4969,0,14967.0,-1,0,2,4060.0,0,0,16551.0,1,2000.0,11396.0,2000.0,13190.0,9875.0,50000.0,2000.0,2,0
37,0,10025.0,1000.0,2000.0,4970,0,9262.0,0,0,1,2000.0,0,0,5789.0,2,1000.0,8127.0,2000.0,8850.0,9787.0,140000.0,2000.0,2,0
63,-1,3382.0,1201.0,2519.0,4972,0,383.0,-1,-1,1,2507.0,-1,0,1661.0,2,1668.0,1161.0,1.0,772.0,2403.0,260000.0,1.0,1,0
26,2,75373.0,3200.0,3300.0,4986,2,79893.0,2,2,2,2200.0,2,2,48052.0,1,0.0,78214.0,5137.0,76363.0,76865.0,150000.0,0.0,2,1
32,2,51559.0,2500.0,0.0,4989,0,55432.0,1,2,1,0.0,0,0,56571.0,2,2200.0,51531.0,4200.0,52076.0,50465.0,130000.0,2000.0,2,1
32,0,11777.0,3000.0,3276.0,4991,2,15711.0,0,0,2,669.0,0,3,28600.0,1,2058.0,17575.0,7.0,17063.0,14851.0,20000.0,3.0,1,0
50,0,246659.0,10000.0,11000.0,4992,0,213767.0,0,0,1,7000.0,0,0,214410.0,2,8000.0,246011.0,8000.0,240845.0,248934.0,410000.0,7500.0,2,0
58,-1,2034.0,40194.0,68942.0,4994,-1,942.0,-1,-1,1,942.0,-1,-1,942.0,3,942.0,40194.0,942.0,942.0,68942.0,160000.0,942.0,2,0
44,0,238739.0,10000.0,10000.0,4999,0,271231.0,0,0,1,11000.0,0,0,277427.0,3,11000.0,250277.0,10000.0,265764.0,244629.0,310000.0,20000.0,1,0
24,0,3700.0,4000.0,20108.0,5006,0,6800.0,-2,-2,0,13162.0,-2,-1,1830.0,3,5.0,23968.0,14.0,13574.0,20833.0,90000.0,13574.0,2,0
31,-2,326.0,0.0,326.0,5007,-2,652.0,-2,-2,2,652.0,-2,-2,0.0,1,0.0,0.0,652.0,326.0,326.0,280000.0,326.0,2,0
44,2,11007.0,1300.0,4525.0,5008,2,14837.0,0,0,1,3198.0,2,3,16083.0,3,1495.0,15767.0,0.0,15223.0,15010.0,20000.0,0.0,1,0
26,-2,16320.0,0.0,0.0,5011,-2,0.0,0,0,2,0.0,-2,-2,0.0,3,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,1,0
49,-1,4378.0,322.0,2.0,5012,-2,-324.0,-2,-2,1,10045.0,-2,-2,88036.0,1,88360.0,-324.0,0.0,-324.0,-324.0,280000.0,0.0,2,1
33,0,5344.0,8537.0,9860.0,5017,0,1150.0,-1,-1,2,9294.0,-1,-1,0.0,2,0.0,5137.0,0.0,4912.0,9852.0,360000.0,4912.0,2,0
25,0,48213.0,1700.0,1800.0,5027,0,45412.0,0,0,1,1600.0,0,0,44985.0,2,2000.0,46153.0,2000.0,45572.0,47750.0,50000.0,1585.0,1,0
53,-2,0.0,0.0,0.0,5029,-2,0.0,-2,-2,1,0.0,-2,-2,0.0,3,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,2,0
23,0,14605.0,2000.0,2000.0,5033,0,16837.0,0,0,2,2000.0,0,0,18298.0,1,2000.0,15700.0,1000.0,16346.0,14532.0,20000.0,1000.0,2,0
23,0,48064.0,1310.0,2091.0,5035,0,9646.0,0,0,2,296.0,0,0,7747.0,1,277.0,48038.0,1000.0,8760.0,49362.0,50000.0,1000.0,2,1
32,0,75122.0,3000.0,4000.0,5054,0,54518.0,0,0,2,4000.0,0,0,56601.0,2,3000.0,51223.0,3000.0,52371.0,70308.0,320000.0,2000.0,1,0
34,2,64139.0,150.0,2900.0,5057,2,68565.0,2,2,1,3000.0,2,2,69784.0,2,2500.0,63937.0,2500.0,67290.0,65430.0,120000.0,5000.0,2,1
24,-1,696.0,696.0,696.0,5060,-1,696.0,-1,-1,1,696.0,-1,-1,696.0,2,696.0,696.0,696.0,696.0,696.0,140000.0,696.0,2,0
30,0,47110.0,1735.0,2401.0,5063,0,20656.0,0,0,2,701.0,0,0,19818.0,2,711.0,48345.0,876.0,20079.0,48447.0,50000.0,700.0,1,0
49,-1,7383.0,1000.0,1066.0,5075,-1,259.0,0,0,1,1141.0,0,0,578.0,2,578.0,3386.0,259.0,3134.0,5731.0,390000.0,63.0,2,0
31,0,25859.0,1500.0,1800.0,5077,0,29311.0,1,2,2,1500.0,2,0,30169.0,2,1500.0,27687.0,1500.0,28424.0,26937.0,50000.0,1500.0,1,0
43,2,171647.0,14500.0,0.0,5080,2,184201.0,2,2,1,7000.0,2,2,187467.0,2,7000.0,178983.0,7000.0,180784.0,167478.0,200000.0,6400.0,2,0
59,0,13486.0,1528.0,0.0,5081,0,14406.0,1,2,2,683.0,0,0,14692.0,3,674.0,13991.0,668.0,14114.0,12984.0,30000.0,651.0,1,1
36,-2,754.0,0.0,0.0,5082,-2,227.0,-2,-2,1,0.0,-2,-2,946.0,2,1045.0,-309.0,590.0,63.0,-98.0,290000.0,500.0,2,0
45,2,134073.0,10707.0,0.0,5085,2,136247.0,2,2,1,42.0,2,2,134089.0,3,4608.0,137328.0,5091.0,136280.0,130521.0,140000.0,5014.0,1,1
28,-2,17795.0,1201.0,4125.0,5089,-2,0.0,-2,-2,2,548.0,-2,-2,1896.0,2,1896.0,1199.0,0.0,247.0,4117.0,280000.0,249.0,2,0
53,0,37242.0,2000.0,2000.0,5090,0,39268.0,0,0,1,1300.0,0,0,39620.0,2,1408.0,38281.0,2000.0,38993.0,37634.0,80000.0,2000.0,2,0
29,0,62325.0,1300.0,2864.0,5091,0,19895.0,0,0,1,1000.0,0,0,19199.0,2,1107.0,30604.0,803.0,22204.0,59359.0,60000.0,1000.0,2,0
26,-2,1374.0,0.0,12534.0,5092,-2,0.0,-1,0,2,0.0,0,-2,0.0,1,0.0,0.0,0.0,0.0,12920.0,360000.0,0.0,2,0
32,0,17718.0,1200.0,1222.0,5093,0,4045.0,0,0,2,216338.0,0,0,1806.0,2,100.0,7894.0,502.0,6426.0,12490.0,520000.0,505.0,1,0
27,0,99777.0,2620.0,4252.0,5096,0,33254.0,0,0,2,35012.0,0,0,16723.0,1,653.0,94028.0,26130.0,14578.0,99479.0,100000.0,408.0,1,0
48,-1,2119.0,0.0,3.0,5101,-1,711.0,-2,-2,1,1519.0,-2,-2,875.0,1,879.0,-3.0,714.0,-3.0,-3.0,360000.0,0.0,2,0
35,-1,4694.0,4332.0,4340.0,5102,-1,2929.0,-1,-1,1,2178.0,-1,-1,4345.0,2,4345.0,4332.0,5544.0,4058.0,4340.0,140000.0,4172.0,2,1
25,-2,0.0,0.0,0.0,5103,-2,0.0,1,-2,2,0.0,-2,-2,0.0,1,0.0,0.0,0.0,0.0,0.0,130000.0,0.0,1,0
40,0,60525.0,14494.0,14011.0,5105,0,24718.0,0,0,2,5008.0,0,0,27726.0,3,8007.0,60190.0,7010.0,25126.0,60932.0,70000.0,6019.0,2,0
24,0,130780.0,4500.0,4700.0,5115,0,95559.0,0,0,2,3500.0,0,0,94356.0,1,3900.0,112378.0,3600.0,93411.0,121531.0,180000.0,3300.0,2,0
23,0,20821.0,2000.0,1190.0,5123,0,12429.0,0,0,2,610.0,0,2,12505.0,2,594.0,13094.0,600.0,12434.0,11864.0,50000.0,0.0,2,0
51,-1,3019.0,1008.0,2444.0,5128,-1,0.0,-1,-1,1,0.0,-1,-1,860.0,3,860.0,1008.0,0.0,1250.0,2438.0,360000.0,1250.0,1,0
39,2,3518.0,2551.0,0.0,5131,-1,2311.0,0,0,1,5800.0,-1,-1,47.0,3,0.0,2551.0,2450.0,-139.0,0.0,260000.0,0.0,1,0
37,-2,16436.0,1000.0,1418.0,5134,0,8190.0,0,0,1,0.0,0,0,0.0,2,0.0,18166.0,0.0,8190.0,17584.0,20000.0,3144.0,1,0
43,0,146206.0,5854.0,5404.0,5138,0,160870.0,0,0,1,5000.0,0,0,164101.0,3,4600.0,154977.0,5000.0,157166.0,150404.0,200000.0,5000.0,1,0
27,0,16437.0,3000.0,3000.0,5139,0,27918.0,0,0,2,4000.0,0,0,37186.0,1,10000.0,21209.0,3000.0,25503.0,18848.0,140000.0,5000.0,2,0
43,0,202225.0,200000.0,1029.0,5141,0,100131.0,0,0,1,4000.0,-1,0,102467.0,1,4000.0,190829.0,5000.0,96686.0,-4359.0,200000.0,10000.0,1,0
48,0,62652.0,2200.0,2300.0,5143,0,31584.0,0,0,1,7971.0,0,0,26482.0,3,1219.0,51278.0,1191.0,46685.0,57562.0,60000.0,1900.0,2,0
30,-1,13204.0,865.0,12500.0,5147,-1,5945.0,-1,-1,2,0.0,-1,-1,896.0,2,896.0,865.0,6000.0,15387.0,12500.0,330000.0,15500.0,2,1
25,2,13750.0,0.0,2000.0,5148,2,15737.0,1,2,2,0.0,2,2,17316.0,2,2000.0,14687.0,0.0,16135.0,15224.0,50000.0,2000.0,2,1
47,-1,8059.0,16466.0,11680.0,5155,-1,8414.0,-1,-1,1,5823.0,-1,-1,6557.0,1,6589.0,16379.0,8456.0,9795.0,11622.0,180000.0,9844.0,2,0
27,-1,390.0,390.0,390.0,5156,2,540.0,-1,-1,2,390.0,-1,-1,390.0,2,390.0,390.0,0.0,1080.0,390.0,80000.0,1080.0,1,0
30,-2,4785.0,1212.0,2087.0,5157,-1,0.0,0,-1,2,0.0,-1,-1,0.0,1,0.0,1200.0,0.0,4100.0,2087.0,150000.0,4100.0,1,0
28,0,1416.0,22085.0,1052.0,5160,0,19761.0,-1,0,2,800.0,-1,0,12613.0,1,687.0,22085.0,56.0,21021.0,1548.0,400000.0,420.0,2,0
35,-1,446.0,0.0,2852.0,5163,-1,272.0,-1,-1,2,1000.0,-1,-1,5291.0,1,5291.0,-348.0,500.0,152.0,2852.0,240000.0,500.0,1,0
37,-2,8447.0,177.0,0.0,5167,-2,0.0,-1,-1,1,0.0,-1,-1,0.0,1,0.0,176.0,0.0,0.0,-1.0,330000.0,0.0,1,0
32,-2,11000.0,8100.0,0.0,5169,-2,-2900.0,-1,-1,1,110256.0,-1,-1,-2900.0,5,0.0,8100.0,0.0,-2900.0,0.0,230000.0,0.0,2,0
34,-2,-62.0,0.0,0.0,5171,-2,-31.0,1,-2,1,0.0,-2,-2,-31.0,2,0.0,-31.0,0.0,-31.0,-31.0,360000.0,0.0,1,0
46,2,29258.0,2531.0,2352.0,5172,2,34137.0,2,2,1,1400.0,2,2,33439.0,3,0.0,32855.0,1500.0,33316.0,31137.0,70000.0,1300.0,1,1
29,0,76121.0,2053.0,2456.0,5175,0,53229.0,-1,0,3,1224.0,0,0,45519.0,3,1686.0,58186.0,1819.0,56234.0,70109.0,80000.0,1812.0,2,0
50,2,69518.0,2600.0,3500.0,5178,2,74830.0,2,2,1,3000.0,2,2,76237.0,1,2650.0,72413.0,2650.0,73366.0,71443.0,190000.0,2600.0,1,1
47,0,326065.0,12747.0,20070.0,5181,0,282510.0,0,0,2,20102.0,0,0,281197.0,1,18092.0,332032.0,20070.0,280450.0,339260.0,340000.0,9582.0,2,1
36,-1,13447.0,25349.0,17914.0,5183,-1,6292.0,-1,-1,1,17378.0,-1,-1,13943.0,1,14433.0,25172.0,6324.0,4694.0,17877.0,150000.0,4694.0,2,0
45,0,87590.0,247.0,17200.0,5185,0,77656.0,0,0,1,3000.0,2,0,78274.0,2,3000.0,100818.0,3000.0,75860.0,103301.0,100000.0,3000.0,2,1
24,0,26931.0,1599.0,1598.0,5190,0,29368.0,0,0,2,1500.0,0,0,13174.0,2,627.0,28792.0,600.0,29121.0,27791.0,30000.0,928.0,1,0
30,0,0.0,0.0,0.0,5191,2,1209.0,1,-2,2,2000.0,-2,-1,3174.0,2,2000.0,0.0,0.0,1378.0,0.0,100000.0,1378.0,2,0
41,-2,4122.0,0.0,0.0,5193,-2,0.0,-1,-1,1,0.0,-2,-2,0.0,1,0.0,0.0,0.0,0.0,0.0,330000.0,0.0,2,0
36,0,197231.0,8341.0,8500.0,5194,0,176380.0,2,0,1,6653.0,0,0,172666.0,1,7225.0,176947.0,6925.0,178647.0,175599.0,500000.0,6600.0,2,1
28,0,47605.0,2000.0,2300.0,5196,0,43629.0,0,0,2,0.0,0,0,46909.0,2,4000.0,47205.0,2000.0,45686.0,47553.0,50000.0,2000.0,2,0
25,0,16762.0,4031.0,4029.0,5197,-1,6376.0,0,0,2,0.0,0,0,10077.0,1,5000.0,13918.0,6376.0,8239.0,19126.0,50000.0,3000.0,2,0
58,0,22658.0,1546.0,700.0,5203,2,23960.0,2,2,1,0.0,0,0,24530.0,3,900.0,23495.0,0.0,24349.0,22703.0,60000.0,1400.0,1,0
43,-1,13200.0,15440.0,9863.0,5204,0,64723.0,-1,-1,1,25349.0,-1,0,3784.0,2,3874.0,15440.0,30000.0,45033.0,9843.0,330000.0,35033.0,1,0
40,0,109191.0,3814.0,5000.0,5208,0,42954.0,0,0,2,1600.0,0,0,43839.0,2,1600.0,108869.0,1600.0,43207.0,110937.0,110000.0,2000.0,1,0
28,-1,0.0,0.0,0.0,5213,-2,0.0,1,-2,2,0.0,-2,-2,8270.0,1,8270.0,0.0,0.0,0.0,0.0,210000.0,0.0,1,0
32,0,10830.0,3229.0,2749.0,5216,0,6373.0,0,-1,2,4000.0,-1,-1,10531.0,1,5000.0,3229.0,4000.0,3096.0,2749.0,350000.0,3500.0,2,0
33,0,18075.0,1601.0,1600.0,5219,0,19018.0,2,0,1,647.0,0,0,19383.0,2,692.0,19106.0,1000.0,18467.0,19075.0,20000.0,810.0,2,1
24,0,48928.0,3505.0,2000.0,5222,0,26098.0,0,0,1,3650.0,0,0,26886.0,2,4000.0,31428.0,8000.0,24880.0,32646.0,50000.0,2000.0,2,1
49,0,36560.0,0.0,0.0,5223,-1,1757.0,0,0,2,10158.0,-2,-2,21667.0,3,20000.0,0.0,1757.0,0.0,0.0,400000.0,0.0,1,0
45,0,214000.0,3282.0,3188.0,5228,0,79323.0,0,0,1,2511.0,0,0,77788.0,1,2843.0,78886.0,2752.0,79845.0,90010.0,250000.0,2698.0,2,0
53,0,3479.0,3479.0,3479.0,5229,0,23942.0,-1,-1,2,16826.0,-1,-1,34183.0,3,14184.0,3479.0,15000.0,12610.0,3479.0,320000.0,12610.0,2,1
27,0,15178.0,8000.0,12007.0,5230,0,19662.0,0,0,2,5000.0,0,0,22274.0,1,5000.0,22099.0,1000.0,18985.0,23360.0,260000.0,1000.0,2,0
25,0,18595.0,1297.0,1310.0,5232,0,19233.0,0,0,2,836.0,0,0,19108.0,1,836.0,18814.0,837.0,19189.0,18326.0,50000.0,672.0,1,0
31,2,41314.0,2278.0,1732.0,5242,2,44109.0,0,0,2,1572.0,0,2,43253.0,1,0.0,43923.0,1892.0,43051.0,42377.0,140000.0,3000.0,2,0
31,0,160843.0,7225.0,6000.0,5245,0,134386.0,0,0,2,4992.0,0,0,138038.0,1,5900.0,157871.0,5000.0,143690.0,153543.0,160000.0,5000.0,2,0
34,-2,6170.0,0.0,0.0,5246,-2,0.0,-2,-2,1,0.0,-2,-2,0.0,2,0.0,0.0,0.0,0.0,0.0,240000.0,0.0,2,0
28,0,24510.0,1500.0,2000.0,5248,0,29712.0,0,0,2,1200.0,2,0,30563.0,2,1500.0,26578.0,2500.0,27826.0,25807.0,70000.0,2000.0,1,0
44,0,234447.0,7903.0,8903.0,5252,0,186415.0,0,0,1,6910.0,0,0,190303.0,1,6852.0,180566.0,6633.0,182604.0,202747.0,330000.0,6418.0,2,0
29,-2,4406.0,5000.0,4205.0,5253,-2,1614.0,-2,-2,2,3594.0,-2,-2,6066.0,1,6080.0,-13.0,1622.0,2666.0,4595.0,420000.0,2679.0,2,0
29,0,61762.0,0.0,9500.0,5255,0,12927.0,0,0,2,2000.0,3,2,27184.0,2,15184.0,68107.0,1570.0,42630.0,70242.0,70000.0,0.0,1,1
55,0,185441.0,8000.0,10000.0,5257,0,172561.0,0,0,3,4060.0,0,0,165409.0,3,7396.0,194161.0,7057.0,197287.0,190942.0,260000.0,7150.0,2,0
33,-1,30781.0,1408.0,2000.0,5264,0,22526.0,0,0,1,15186.0,0,0,13338.0,2,13338.0,31188.0,2526.0,32979.0,31202.0,180000.0,2979.0,2,0
25,0,99353.0,3500.0,3500.0,5269,0,75251.0,0,0,2,3000.0,0,0,75643.0,2,2870.0,78484.0,3000.0,74652.0,90517.0,110000.0,3000.0,1,0
28,0,12324.0,1158.0,1350.0,5272,0,15999.0,0,0,2,1512.0,0,0,16753.0,1,1025.0,14394.0,1000.0,15249.0,13467.0,170000.0,1100.0,2,0
34,0,58501.0,2578.0,2300.0,5277,0,58664.0,2,0,2,1750.0,0,0,59323.0,3,2767.0,59592.0,2088.0,58654.0,59225.0,60000.0,2039.0,1,0
35,-1,84018.0,0.0,2000.0,5278,-2,0.0,0,0,1,323.0,0,-2,239.0,5,239.0,0.0,0.0,0.0,23953.0,210000.0,0.0,2,0
51,0,48726.0,1600.0,2100.0,5282,0,18518.0,0,0,2,618.0,0,0,19078.0,2,866.0,49584.0,670.0,19791.0,49050.0,50000.0,700.0,1,1
38,-1,588.0,926.0,588.0,5284,-1,643.0,-1,-1,1,643.0,-1,-1,643.0,2,643.0,926.0,643.0,643.0,588.0,50000.0,643.0,2,0
24,0,32317.0,2000.0,2000.0,5292,0,30220.0,0,0,2,0.0,0,0,33523.0,2,6000.0,34481.0,3000.0,30102.0,33496.0,120000.0,2000.0,2,0
27,2,16944.0,1139.0,2296.0,5295,0,10129.0,0,0,2,1241.0,0,0,8932.0,2,0.0,9252.0,830.0,9590.0,8261.0,10000.0,477.0,1,1
30,-1,370.0,922.0,370.0,5302,0,182.0,-1,-1,2,600.0,-1,0,312.0,2,500.0,922.0,0.0,552.0,370.0,90000.0,0.0,1,0
29,0,917.0,0.0,2000.0,5303,2,3503.0,-1,0,2,170.0,0,-1,9097.0,2,5693.0,0.0,0.0,3708.0,2917.0,90000.0,3708.0,2,0
35,0,52065.0,2606.0,5000.0,5309,0,56295.0,0,0,2,1700.0,0,0,61598.0,1,6679.0,55900.0,2100.0,55622.0,55205.0,80000.0,2200.0,1,0
38,-2,133400.0,0.0,0.0,5310,-2,0.0,0,0,2,0.0,-2,-2,0.0,2,0.0,0.0,0.0,0.0,0.0,130000.0,0.0,1,0
28,0,37637.0,2600.0,1500.0,5316,0,42501.0,0,0,2,1500.0,0,0,43359.0,2,1400.0,40786.0,1400.0,41767.0,38676.0,330000.0,1500.0,2,0
26,2,10622.0,1500.0,1500.0,5317,0,16657.0,2,0,2,3000.0,0,0,16240.0,1,0.0,12635.0,1500.0,15403.0,11642.0,50000.0,3000.0,2,1
33,0,11489.0,3567.0,8874.0,5319,-1,7952.0,-1,-1,1,2000.0,-1,-1,10794.0,2,4000.0,3567.0,7952.0,1556.0,8874.0,270000.0,1556.0,2,0
30,-1,869.0,1933.0,2507.0,5321,-1,986.0,-1,-1,2,1069.0,-1,-1,1200.0,2,1206.0,1924.0,990.0,976.0,2496.0,500000.0,980.0,1,0
28,0,37608.0,2000.0,2000.0,5328,0,42416.0,0,0,1,2000.0,0,0,43707.0,3,2000.0,40053.0,2000.0,41084.0,39001.0,210000.0,2000.0,2,0
